unix_s,iso,current_a,current_note,t1_freezer_f,t2_fridge_f,res1_ohm,res2_ohm,fault,relay_cmd,current_stale,compressor_on
1785726769.042,2026-08-02T23:12:49.042,1.063,,6.521,38.503,944.56,1014.11,0,1,0,1
1785726770.042,2026-08-02T23:12:50.042,1.060,,6.521,38.442,944.56,1013.98,0,1,0,1
1785726771.043,2026-08-02T23:12:51.042,1.062,,6.521,38.321,944.56,1013.72,0,1,0,1
1785726772.042,2026-08-02T23:12:52.042,1.060,,6.521,38.321,944.56,1013.72,0,1,0,1
1785726773.042,2026-08-02T23:12:53.042,1.072,,6.582,38.200,944.69,1013.46,0,1,0,1
1785726774.042,2026-08-02T23:12:54.042,1.058,,6.582,38.140,944.69,1013.32,0,1,0,1
1785726775.043,2026-08-02T23:12:55.042,1.039,,6.582,38.321,944.69,1013.72,0,1,0,1
1785726776.043,2026-08-02T23:12:56.042,1.054,,6.521,38.624,944.56,1014.37,0,1,0,1
1785726777.042,2026-08-02T23:12:57.042,1.052,,6.582,38.503,944.69,1014.11,0,1,0,1
1785726778.042,2026-08-02T23:12:58.042,1.042,,6.521,38.321,944.56,1013.72,0,1,0,1
1785726779.043,2026-08-02T23:12:59.042,1.035,,6.521,38.321,944.56,1013.72,0,1,0,1
1785726780.042,2026-08-02T23:13:00.042,1.032,,6.461,38.442,944.43,1013.98,0,1,0,1
1785726781.042,2026-08-02T23:13:01.042,1.038,,6.401,38.261,944.30,1013.59,0,1,0,1
1785726782.042,2026-08-02T23:13:02.042,1.049,,6.401,38.140,944.30,1013.32,0,1,0,1
1785726783.043,2026-08-02T23:13:03.042,1.035,,6.461,38.079,944.43,1013.19,0,1,0,1
1785726784.043,2026-08-02T23:13:04.042,1.042,,6.461,38.079,944.43,1013.19,0,1,0,1
1785726785.042,2026-08-02T23:13:05.042,1.051,,6.521,38.321,944.56,1013.72,0,1,0,1
1785726786.042,2026-08-02T23:13:06.042,1.044,,6.461,38.624,944.43,1014.37,0,1,0,1
1785726787.042,2026-08-02T23:13:07.042,1.055,,6.521,38.624,944.56,1014.37,0,1,0,1
1785726788.043,2026-08-02T23:13:08.042,1.045,,6.461,38.321,944.43,1013.72,0,1,0,1
1785726789.042,2026-08-02T23:13:09.042,1.024,,6.461,38.321,944.43,1013.72,0,1,0,1
1785726790.042,2026-08-02T23:13:10.042,1.051,,6.401,38.382,944.30,1013.85,0,1,0,1
1785726791.042,2026-08-02T23:13:11.042,1.053,,6.401,38.382,944.30,1013.85,0,1,0,1
1785726792.043,2026-08-02T23:13:12.042,1.044,,6.341,38.261,944.17,1013.59,0,1,0,1
1785726793.042,2026-08-02T23:13:13.042,1.055,,6.401,38.079,944.30,1013.19,0,1,0,1
1785726794.043,2026-08-02T23:13:14.042,1.053,,6.341,38.382,944.17,1013.85,0,1,0,1
1785726795.042,2026-08-02T23:13:15.042,1.053,,6.461,38.563,944.43,1014.24,0,1,0,1
1785726796.043,2026-08-02T23:13:16.042,1.055,,6.461,38.563,944.43,1014.24,0,1,0,1
1785726797.043,2026-08-02T23:13:17.042,1.049,,6.341,38.563,944.17,1014.24,0,1,0,1
1785726798.043,2026-08-02T23:13:18.042,1.049,,6.461,38.382,944.43,1013.85,0,1,0,1
1785726799.042,2026-08-02T23:13:19.042,1.058,,6.401,38.442,944.30,1013.98,0,1,0,1
1785726800.042,2026-08-02T23:13:20.042,1.049,,6.220,38.382,943.91,1013.85,0,1,0,1
1785726801.042,2026-08-02T23:13:21.042,1.045,,6.220,38.382,943.91,1013.85,0,1,0,1
1785726802.042,2026-08-02T23:13:22.042,1.047,,6.281,38.261,944.04,1013.59,1,1,0,1
1785726803.043,2026-08-02T23:13:23.042,1.041,,6.220,38.079,943.91,1013.19,0,1,0,1
1785726804.042,2026-08-02T23:13:24.042,1.046,,6.281,38.261,944.04,1013.59,0,1,0,1
1785726805.043,2026-08-02T23:13:25.042,1.044,,6.281,38.503,944.04,1014.11,0,1,0,1
1785726806.042,2026-08-02T23:13:26.042,1.048,,6.341,38.503,944.17,1014.11,0,1,0,1
1785726807.042,2026-08-02T23:13:27.042,1.041,,6.401,38.442,944.30,1013.98,0,1,0,1
1785726808.042,2026-08-02T23:13:28.042,1.037,,6.401,38.442,944.30,1013.98,0,1,0,1
1785726809.043,2026-08-02T23:13:29.042,1.047,,6.220,38.503,943.91,1014.11,0,1,0,1
1785726810.043,2026-08-02T23:13:30.042,1.040,,6.160,38.321,943.77,1013.72,0,1,0,1
1785726811.043,2026-08-02T23:13:31.042,1.038,,6.160,38.442,943.77,1013.98,0,1,0,1
1785726812.042,2026-08-02T23:13:32.042,1.026,,6.160,38.442,943.77,1013.98,0,1,0,1
1785726813.043,2026-08-02T23:13:33.042,1.043,,6.220,38.563,943.91,1014.24,0,1,0,1
1785726814.042,2026-08-02T23:13:34.042,1.044,,6.220,38.503,943.91,1014.11,0,1,0,1
1785726815.042,2026-08-02T23:13:35.042,1.049,,6.220,38.503,943.91,1014.11,0,1,0,1
1785726816.043,2026-08-02T23:13:36.042,1.036,,6.281,38.624,944.04,1014.37,0,1,0,1
1785726817.042,2026-08-02T23:13:37.042,1.035,,6.160,38.321,943.77,1013.72,0,1,0,1
1785726818.043,2026-08-02T23:13:38.042,1.034,,6.100,38.382,943.64,1013.85,0,1,0,1
1785726819.042,2026-08-02T23:13:39.042,1.046,,6.100,38.321,943.64,1013.72,0,1,0,1
1785726820.042,2026-08-02T23:13:40.042,1.044,,6.100,38.321,943.64,1013.72,0,1,0,1
1785726821.042,2026-08-02T23:13:41.042,1.031,,6.040,38.140,943.51,1013.32,0,1,0,1
1785726822.043,2026-08-02T23:13:42.042,1.050,,6.100,38.382,943.64,1013.85,0,1,0,1
1785726823.042,2026-08-02T23:13:43.042,1.060,,5.980,38.503,943.38,1014.11,0,1,0,1
1785726824.042,2026-08-02T23:13:44.042,1.047,,6.100,38.503,943.64,1014.11,0,1,0,1
1785726825.042,2026-08-02T23:13:45.042,1.047,,6.100,38.503,943.64,1014.11,0,1,0,1
1785726826.043,2026-08-02T23:13:46.042,1.051,,5.980,38.382,943.38,1013.85,0,1,0,1
1785726827.042,2026-08-02T23:13:47.042,1.066,,5.980,38.321,943.38,1013.72,0,1,0,1
1785726828.043,2026-08-02T23:13:48.042,1.061,,6.040,38.321,943.51,1013.72,0,1,0,1
1785726829.043,2026-08-02T23:13:49.042,1.050,,6.100,38.140,943.64,1013.32,0,1,0,1
1785726830.043,2026-08-02T23:13:50.042,1.065,,6.100,38.140,943.64,1013.32,0,1,0,1
1785726831.043,2026-08-02T23:13:51.042,1.069,,5.980,38.382,943.38,1013.85,0,1,0,1
1785726832.042,2026-08-02T23:13:52.042,1.059,,5.980,38.382,943.38,1013.85,0,1,0,1
1785726833.042,2026-08-02T23:13:53.042,1.075,,5.920,38.563,943.25,1014.24,0,1,0,1
1785726834.042,2026-08-02T23:13:54.042,1.072,,6.040,38.381,943.51,1013.85,0,1,0,1
1785726835.042,2026-08-02T23:13:55.042,1.057,,5.920,38.442,943.25,1013.98,0,1,0,1
1785726836.042,2026-08-02T23:13:56.042,1.054,,5.980,38.382,943.38,1013.85,0,1,0,1
1785726837.043,2026-08-02T23:13:57.042,1.050,,5.980,38.382,943.38,1013.85,0,1,0,1
1785726838.042,2026-08-02T23:13:58.042,1.054,,5.920,38.261,943.25,1013.59,0,1,0,1
1785726839.043,2026-08-02T23:13:59.042,1.054,,5.920,38.200,943.25,1013.46,0,1,0,1
1785726840.042,2026-08-02T23:14:00.042,1.053,,6.100,38.140,943.64,1013.32,0,1,0,1
1785726841.043,2026-08-02T23:14:01.042,1.053,,5.859,38.503,943.12,1014.11,0,1,0,1
1785726842.042,2026-08-02T23:14:02.042,1.056,,5.859,38.503,943.12,1014.11,0,1,0,1
1785726843.043,2026-08-02T23:14:03.042,1.051,,5.920,38.442,943.25,1013.98,0,1,0,1
1785726844.043,2026-08-02T23:14:04.042,1.068,,5.920,38.442,943.25,1013.98,0,1,0,1
1785726845.043,2026-08-02T23:14:05.042,1.065,,5.920,38.321,943.25,1013.72,0,1,0,1
1785726846.043,2026-08-02T23:14:06.042,1.068,,5.859,38.200,943.12,1013.46,0,1,0,1
1785726847.043,2026-08-02T23:14:07.042,1.062,,5.799,38.079,942.99,1013.19,0,1,0,1
1785726848.043,2026-08-02T23:14:08.042,1.066,,5.920,38.200,943.25,1013.46,0,1,0,1
1785726849.043,2026-08-02T23:14:09.042,1.084,,5.920,38.200,943.25,1013.46,0,1,0,1
1785726850.042,2026-08-02T23:14:10.042,1.075,,5.859,38.624,943.12,1014.37,0,1,0,1
1785726851.042,2026-08-02T23:14:11.042,1.064,,5.799,38.321,942.99,1013.72,0,1,0,1
1785726852.042,2026-08-02T23:14:12.042,1.076,,5.859,38.382,943.12,1013.85,0,1,0,1
1785726853.042,2026-08-02T23:14:13.042,1.071,,5.859,38.321,943.12,1013.72,0,1,0,1
1785726854.042,2026-08-02T23:14:14.042,1.056,,5.859,38.321,943.12,1013.72,0,1,0,1
1785726855.042,2026-08-02T23:14:15.042,1.057,,5.920,38.382,943.25,1013.85,0,1,0,1
1785726856.043,2026-08-02T23:14:16.042,1.062,,5.799,38.200,942.99,1013.46,0,1,0,1
1785726857.043,2026-08-02T23:14:17.042,1.069,,5.799,38.079,942.99,1013.19,0,1,0,1
1785726858.043,2026-08-02T23:14:18.042,1.058,,5.920,38.563,943.25,1014.24,0,1,0,1
1785726859.042,2026-08-02T23:14:19.042,1.057,,5.920,38.563,943.25,1014.24,0,1,0,1
1785726860.043,2026-08-02T23:14:20.042,1.064,,5.739,38.382,942.86,1013.85,0,1,0,1
1785726861.043,2026-08-02T23:14:21.042,1.065,,5.739,38.382,942.86,1013.85,0,1,0,1
1785726862.043,2026-08-02T23:14:22.042,1.056,,5.679,38.382,942.72,1013.85,0,1,0,1
1785726863.042,2026-08-02T23:14:23.042,1.059,,5.799,38.321,942.99,1013.72,0,1,0,1
1785726864.042,2026-08-02T23:14:24.042,1.059,,5.739,38.261,942.86,1013.59,0,1,0,1
1785726865.042,2026-08-02T23:14:25.042,1.054,,5.619,38.019,942.59,1013.06,0,1,0,1
1785726866.042,2026-08-02T23:14:26.042,1.046,,5.619,38.019,942.59,1013.06,0,1,0,1
1785726867.042,2026-08-02T23:14:27.042,1.049,,5.920,38.079,943.25,1013.19,0,1,0,1
1785726868.043,2026-08-02T23:14:28.042,1.042,,5.679,38.442,942.72,1013.98,0,1,0,1
1785726869.042,2026-08-02T23:14:29.042,1.041,,5.739,38.442,942.86,1013.98,1,1,0,1
1785726870.042,2026-08-02T23:14:30.042,1.048,,5.739,38.321,942.86,1013.72,0,1,0,1
1785726871.042,2026-08-02T23:14:31.042,1.041,,5.739,38.321,942.86,1013.72,0,1,0,1
1785726872.042,2026-08-02T23:14:32.042,1.043,,5.679,38.200,942.72,1013.46,0,1,0,1
1785726873.042,2026-08-02T23:14:33.042,1.035,,5.679,38.200,942.72,1013.46,0,1,0,1
1785726874.042,2026-08-02T23:14:34.042,1.031,,5.619,38.200,942.59,1013.46,0,1,0,1
1785726875.042,2026-08-02T23:14:35.042,1.031,,5.559,38.261,942.46,1013.59,0,1,0,1
1785726876.042,2026-08-02T23:14:36.042,1.035,,5.559,38.624,942.46,1014.37,0,1,0,1
1785726877.042,2026-08-02T23:14:37.042,1.041,,5.679,38.563,942.72,1014.24,0,1,0,1
1785726878.042,2026-08-02T23:14:38.042,1.051,,5.679,38.563,942.72,1014.24,0,1,0,1
1785726879.042,2026-08-02T23:14:39.042,1.039,,5.679,38.382,942.72,1013.85,0,1,0,1
1785726880.042,2026-08-02T23:14:40.042,1.031,,5.739,38.200,942.86,1013.46,0,1,0,1
1785726881.042,2026-08-02T23:14:41.042,1.038,,5.679,38.200,942.72,1013.46,1,1,0,1
1785726882.042,2026-08-02T23:14:42.042,1.046,,5.498,38.140,942.33,1013.32,0,1,0,1
1785726883.042,2026-08-02T23:14:43.042,1.047,,5.498,38.140,942.33,1013.32,0,1,0,1
1785726884.042,2026-08-02T23:14:44.042,1.043,,5.559,38.019,942.46,1013.06,0,1,0,1
1785726885.042,2026-08-02T23:14:45.042,1.049,,5.679,38.261,942.72,1013.59,0,1,0,1
1785726886.042,2026-08-02T23:14:46.042,1.049,,5.619,38.382,942.59,1013.85,0,1,0,1
1785726887.042,2026-08-02T23:14:47.042,1.058,,5.679,38.382,942.72,1013.85,0,1,0,1
1785726888.042,2026-08-02T23:14:48.042,1.041,,5.679,38.382,942.72,1013.85,0,1,0,1
1785726889.042,2026-08-02T23:14:49.042,1.053,,5.438,38.261,942.20,1013.59,0,1,0,1
1785726890.042,2026-08-02T23:14:50.042,1.059,,5.498,38.442,942.33,1013.98,0,1,0,1
1785726891.042,2026-08-02T23:14:51.042,1.055,,5.559,38.261,942.46,1013.59,0,1,0,1
1785726892.042,2026-08-02T23:14:52.042,1.051,,5.619,37.958,942.59,1012.93,0,1,0,1
1785726893.042,2026-08-02T23:14:53.042,1.042,,5.498,38.261,942.33,1013.59,0,1,0,1
1785726894.042,2026-08-02T23:14:54.042,1.041,,5.498,38.382,942.33,1013.85,0,1,0,1
1785726895.042,2026-08-02T23:14:55.042,1.045,,5.619,38.442,942.59,1013.98,0,1,0,1
1785726896.042,2026-08-02T23:14:56.042,1.052,,5.438,38.442,942.20,1013.98,0,1,0,1
1785726897.042,2026-08-02T23:14:57.042,1.052,,5.498,38.382,942.33,1013.85,0,1,0,1
1785726898.042,2026-08-02T23:14:58.042,1.034,,5.498,38.321,942.33,1013.72,0,1,0,1
1785726899.042,2026-08-02T23:14:59.042,1.049,,5.498,38.079,942.33,1013.19,0,1,0,1
1785726900.042,2026-08-02T23:15:00.042,1.038,,5.498,38.079,942.33,1013.19,0,1,0,1
1785726901.042,2026-08-02T23:15:01.042,1.028,,5.318,38.200,941.94,1013.46,0,1,0,1
1785726902.042,2026-08-02T23:15:02.042,1.045,,5.318,38.200,941.94,1013.46,0,1,0,1
1785726903.042,2026-08-02T23:15:03.042,1.045,,5.559,38.442,942.46,1013.98,0,1,0,1
1785726904.042,2026-08-02T23:15:04.042,1.048,,5.318,38.321,941.94,1013.72,0,1,0,1
1785726905.042,2026-08-02T23:15:05.042,1.041,,5.378,38.382,942.07,1013.85,0,1,0,1
1785726906.042,2026-08-02T23:15:06.042,1.032,,5.378,38.079,942.07,1013.19,0,1,0,1
1785726907.042,2026-08-02T23:15:07.042,1.035,,5.378,38.079,942.07,1013.19,0,1,0,1
1785726908.042,2026-08-02T23:15:08.042,1.037,,5.438,38.200,942.20,1013.46,0,1,0,1
1785726909.042,2026-08-02T23:15:09.042,1.035,,5.318,38.079,941.94,1013.19,0,1,0,1
1785726910.042,2026-08-02T23:15:10.042,1.043,,5.498,38.382,942.33,1013.85,0,1,0,1
1785726911.042,2026-08-02T23:15:11.042,1.040,,5.378,38.503,942.07,1014.11,0,1,0,1
1785726912.042,2026-08-02T23:15:12.042,1.038,,5.378,38.503,942.07,1014.11,0,1,0,1
1785726913.042,2026-08-02T23:15:13.042,1.045,,5.318,38.382,941.94,1013.85,0,1,0,1
1785726914.042,2026-08-02T23:15:14.042,1.042,,5.378,38.382,942.07,1013.85,0,1,0,1
1785726915.042,2026-08-02T23:15:15.042,1.045,,5.258,38.382,941.81,1013.85,0,1,0,1
1785726916.042,2026-08-02T23:15:16.042,1.044,,5.258,38.019,941.81,1013.06,0,1,0,1
1785726917.042,2026-08-02T23:15:17.042,1.034,,5.258,38.019,941.81,1013.06,0,1,0,1
1785726918.042,2026-08-02T23:15:18.042,1.042,,5.258,38.321,941.81,1013.72,0,1,0,1
1785726919.042,2026-08-02T23:15:19.042,1.040,,5.258,38.321,941.81,1013.72,0,1,0,1
1785726920.042,2026-08-02T23:15:20.042,1.039,,5.318,38.503,941.94,1014.11,0,1,0,1
1785726921.042,2026-08-02T23:15:21.042,1.036,,5.258,38.200,941.81,1013.46,0,1,0,1
1785726922.042,2026-08-02T23:15:22.042,1.038,,5.258,38.261,941.81,1013.59,0,1,0,1
1785726923.042,2026-08-02T23:15:23.042,1.034,,5.258,38.261,941.81,1013.59,0,1,0,1
1785726924.042,2026-08-02T23:15:24.042,1.029,,5.258,38.261,941.81,1013.59,0,1,0,1
1785726925.042,2026-08-02T23:15:25.042,1.023,,5.318,38.261,941.94,1013.59,0,1,0,1
1785726926.042,2026-08-02T23:15:26.042,1.032,,5.198,37.958,941.67,1012.93,0,1,0,1
1785726927.042,2026-08-02T23:15:27.042,1.034,,5.318,38.261,941.94,1013.59,0,1,0,1
1785726928.042,2026-08-02T23:15:28.042,1.031,,5.198,38.503,941.67,1014.11,0,1,0,1
1785726929.042,2026-08-02T23:15:29.042,1.028,,5.198,38.503,941.67,1014.11,0,1,0,1
1785726930.042,2026-08-02T23:15:30.042,1.037,,5.198,38.261,941.67,1013.59,0,1,0,1
1785726931.042,2026-08-02T23:15:31.042,1.027,,5.198,38.261,941.67,1013.59,0,1,0,1
1785726932.042,2026-08-02T23:15:32.042,1.038,,5.137,38.321,941.54,1013.72,0,1,0,1
1785726933.042,2026-08-02T23:15:33.042,1.038,,5.198,38.019,941.67,1013.06,0,1,0,1
1785726934.042,2026-08-02T23:15:34.042,1.044,,5.198,38.200,941.67,1013.46,0,1,0,1
1785726935.042,2026-08-02T23:15:35.042,1.039,,5.258,38.140,941.81,1013.32,0,1,0,1
1785726936.042,2026-08-02T23:15:36.042,1.038,,5.258,38.140,941.81,1013.32,0,1,0,1
1785726937.042,2026-08-02T23:15:37.042,1.034,,5.137,38.382,941.54,1013.85,0,1,0,1
1785726938.042,2026-08-02T23:15:38.042,1.022,,5.137,38.321,941.54,1013.72,0,1,0,1
1785726939.042,2026-08-02T23:15:39.042,1.024,,5.137,38.261,941.54,1013.59,0,1,0,1
1785726940.042,2026-08-02T23:15:40.042,1.030,,5.137,38.200,941.54,1013.46,0,1,0,1
1785726941.042,2026-08-02T23:15:41.042,1.021,,5.137,38.200,941.54,1013.46,0,1,0,1
1785726942.042,2026-08-02T23:15:42.042,1.023,,5.258,38.019,941.81,1013.06,0,1,0,1
1785726943.042,2026-08-02T23:15:43.042,1.019,,5.077,38.382,941.41,1013.85,0,1,0,1
1785726944.042,2026-08-02T23:15:44.042,1.014,,5.137,38.321,941.54,1013.72,0,1,0,1
1785726945.042,2026-08-02T23:15:45.042,1.025,,5.137,38.261,941.54,1013.59,0,1,0,1
1785726946.042,2026-08-02T23:15:46.042,1.032,,5.137,38.261,941.54,1013.59,0,1,0,1
1785726947.042,2026-08-02T23:15:47.042,1.019,,5.077,38.261,941.41,1013.59,0,1,0,1
1785726948.042,2026-08-02T23:15:48.042,1.024,,5.077,38.261,941.41,1013.59,0,1,0,1
1785726949.042,2026-08-02T23:15:49.042,1.028,,5.198,38.079,941.67,1013.19,0,1,0,1
1785726950.042,2026-08-02T23:15:50.042,1.026,,5.137,38.079,941.54,1013.19,0,1,0,1
1785726951.042,2026-08-02T23:15:51.042,1.039,,5.077,38.321,941.41,1013.72,0,1,0,1
1785726952.042,2026-08-02T23:15:52.042,1.034,,4.897,38.261,941.02,1013.59,1,1,0,1
1785726953.042,2026-08-02T23:15:53.042,1.034,,4.897,38.261,941.02,1013.59,1,1,0,1
1785726954.042,2026-08-02T23:15:54.042,1.035,,5.137,38.442,941.54,1013.98,0,1,0,1
1785726955.042,2026-08-02T23:15:55.042,1.037,,5.077,38.200,941.41,1013.46,0,1,0,1
1785726956.042,2026-08-02T23:15:56.042,1.019,,5.077,38.261,941.41,1013.59,0,1,0,1
1785726957.042,2026-08-02T23:15:57.042,1.029,,5.017,38.079,941.28,1013.19,1,1,0,1
1785726958.042,2026-08-02T23:15:58.042,1.034,,5.017,38.079,941.28,1013.19,1,1,0,1
1785726959.042,2026-08-02T23:15:59.042,1.025,,4.957,38.321,941.15,1013.72,0,1,0,1
1785726960.042,2026-08-02T23:16:00.042,1.025,,4.957,38.321,941.15,1013.72,0,1,0,1
1785726961.042,2026-08-02T23:16:01.042,1.019,,4.897,38.321,941.02,1013.72,0,1,0,1
1785726962.042,2026-08-02T23:16:02.042,1.032,,4.957,38.321,941.15,1013.72,0,1,0,1
1785726963.042,2026-08-02T23:16:03.042,1.030,,4.897,38.200,941.02,1013.46,0,1,0,1
1785726964.042,2026-08-02T23:16:04.042,1.018,,4.897,38.140,941.02,1013.32,0,1,0,1
1785726965.042,2026-08-02T23:16:05.042,1.015,,4.897,38.140,941.02,1013.32,0,1,0,1
1785726966.042,2026-08-02T23:16:06.042,1.024,,5.017,38.079,941.28,1013.19,0,1,0,1
1785726967.042,2026-08-02T23:16:07.042,1.036,,5.017,38.382,941.28,1013.85,0,1,0,1
1785726968.042,2026-08-02T23:16:08.042,1.020,,4.897,38.321,941.02,1013.72,0,1,0,1
1785726969.042,2026-08-02T23:16:09.042,1.024,,4.897,38.261,941.02,1013.59,0,1,0,1
1785726970.042,2026-08-02T23:16:10.042,1.023,,4.897,38.261,941.02,1013.59,0,1,0,1
1785726971.042,2026-08-02T23:16:11.042,1.034,,4.957,38.261,941.15,1013.59,0,1,0,1
1785726972.042,2026-08-02T23:16:12.042,1.026,,4.957,38.261,941.15,1013.59,0,1,0,1
1785726973.042,2026-08-02T23:16:13.042,1.036,,4.897,38.140,941.02,1013.32,0,1,0,1
1785726974.042,2026-08-02T23:16:14.042,1.019,,5.017,38.079,941.28,1013.19,0,1,0,1
1785726975.042,2026-08-02T23:16:15.042,1.021,,5.017,38.079,941.28,1013.19,0,1,0,1
1785726976.042,2026-08-02T23:16:16.042,1.026,,4.897,38.503,941.02,1014.11,0,1,0,1
1785726977.042,2026-08-02T23:16:17.042,1.014,,4.897,38.503,941.02,1014.11,0,1,0,1
1785726978.042,2026-08-02T23:16:18.042,1.036,,4.957,38.321,941.15,1013.72,0,1,0,1
